release_year,production_companies,vote_average
1972,Warner Bros.,7.30078125
1972,Warner Bros.,7.0
1972,Sanford Productions (III),7.0
1972,Scimitar Films,6.6015625
1972,Twentieth Century Fox Film Corporation,7.69921875
1972,Kent Productions,7.69921875
1972,Chartoff-Winkler Productions,6.5
1972,Carlino Productions,6.5
1972,Palomar Pictures,7.1015625
1972,Warner Bros.,6.6015625
1972,First Artists,7.19921875
1972,Walt Disney Productions,7.6015625
1972,Amicus Productions,8.0
1972,Metromedia Producers Corporation,8.0
1972,Paramount Pictures,7.19921875
1972,American International Pictures (AIP),5.80078125
1972,The Rank Organisation,5.69921875
1972,The Mirisch Corporation,6.5
1972,Film Roman,6.30078125
1972,Starz Media,6.30078125
1972,Anchor Bay Films,6.30078125
1972,Warner Bros.,6.69921875
1972,Redford-Ritchie Productions,6.69921875
1972,Film Guarantors,5.8984375
1972,First Artists,6.0
1972,National General Pictures,6.0
1972,Twentieth Century Fox Film Corporation,5.30078125
1972,Benchmark,5.30078125
1972,Rem,5.30078125
1972,Amicus Productions,5.69921875
1972,American International Pictures (AIP),6.1015625
1972,Power Productions,6.1015625
1972,The Rank Organisation,5.80078125
1972,A.C. Lyles Productions,5.69921875
1972,American International Pictures (AIP),6.19921875
1972,Columbia Pictures Corporation,5.8984375
1972,Rastar Pictures,5.8984375
1973,Walt Disney Productions,6.8984375
1973,Warner Bros.,7.19921875
1973,Hoya Productions,7.19921875
1973,Eon Productions,6.1015625
1973,Metro-Goldwyn-Mayer (MGM),6.1015625
1973,Scorsese Productions,7.1015625
1973,Golden Harvest Company,7.0
1973,Concord Productions Inc.,7.0
1973,Warner Bros.,7.0
1973,Sequoia Productions,7.0
1973,Metro-Goldwyn-Mayer (MGM),6.3984375
1973,Twentieth Century Fox Film Corporation,5.30078125
1973,Apjac International,5.30078125
1973,Casey Productions,6.69921875
1973,Eldorado Films,6.69921875
1973,Universal Pictures,7.69921875
1973,Warner Bros.,6.8984375
1973,Universal Pictures,7.1015625
1973,Malpaso Productions,7.1015625
1973,Universal Productions France S.A.,6.69921875
1973,Warwick Productions,6.69921875
1973,Warwick Film Productions,6.69921875
1973,Malpaso Productions,7.1015625
1973,Lucasfilm,6.5
1973,Universal Pictures,6.5
1973,The Coppola Company,6.5
1973,Metro-Goldwyn-Mayer (MGM),6.6015625
1973,Solar Productions,7.3984375
1973,Allied Artists Pictures,7.3984375
1973,Corona-General,7.3984375
1973,Rollins-Joffe Productions,6.8984375
1973,Universal Pictures,6.8984375
1973,Paramount Pictures,7.30078125
1973,De Laurentiis Entertainment Group,7.30078125
1973,Artists Entertainment Complex,7.30078125
1973,Universal Pictures,6.80078125
1973,Paramount Pictures,7.69921875
1973,Saticoy Productions,7.69921875
1973,The Directors Company,7.69921875
1973,Film Trust S.A.,7.0
1973,Alexander Salkind,7.0
1973,Lions Gate Films,7.0
1973,E-K-Corporation,7.0
1973,Metro-Goldwyn-Mayer (MGM),7.3984375
1973,Columbia Pictures,6.30078125
1973,Academy Pictures,6.5
1973,Columbia Pictures,6.80078125
1973,Acrobat Productions,6.80078125
1973,Bright-Persky Associates,6.80078125
1973,Paramount Pictures,6.30078125
1973,Hanna-Barbera Productions,6.30078125
1973,Sagittarius Productions,6.30078125
1973,Paramount Animation,6.30078125
1973,Batjac Productions,5.0
1973,Warner Bros.,5.0
1973,Pressman-Williams,7.30078125
1973,Warner Bros.,7.30078125
1973,Jill Jakes Production,7.30078125
1973,Badlands Company,7.30078125
1973,American International Pictures (AIP),7.1015625
1973,Amicus Productions,6.5
1973,Metromedia Producers Corporation (MPC),6.5
1973,Pressman-Williams,7.0
1973,American International Pictures (AIP),7.0
1973,Batjac Productions,6.80078125
1973,Warner Bros.,6.80078125
1973,Lee Mendelson Film Productions,7.6015625
1973,Bill Melendez Productions,7.6015625
1973,United Feature Syndicate (UFS),7.6015625
1973,Bing Crosby Productions,6.3984375
1973,Hammer Film Productions,6.69921875
1973,Producciones Zohar,7.3984375
1973,United Artists,6.1015625
1973,Guercio-Hitzig,6.1015625
1973,Paramount Pictures,6.8984375
1973,Columbia Pictures Corporation,6.8984375
1973,Tom Ward Enterprises,6.8984375
1973,Rastar Productions,6.8984375
1973,Janus Films,7.0
1973,SACI,7.0
1973,Tantallon,7.30078125
1973,Hammer Film Productions,4.80078125
1973,Universal Pictures,6.5
1973,Zanuck/Brown Productions,6.5
1973,International Cine Film Corp.,6.8984375
1973,V/M Productions,6.8984375
1973,Lorimar Productions,5.8984375
1973,Twentieth Century Fox Film Corporation,6.6015625
1973,Philip D'Antoni Productions Inc.,6.6015625
1973,Warner Bros.,6.5
1973,British Lion Film Corporation,6.69921875
1973,Braunsberg Productions,4.80078125
1973,Carlo Ponti Cinematografica,4.80078125
1973,Pittsburgh Films,6.0
1973,Warner Bros.,6.8984375
1973,Cineman Productions,6.80078125
1973,Harbour Productions Limited,6.80078125
1973,American International Pictures (AIP),6.69921875
1974,Paramount Pictures,8.1015625
1974,The Coppola Company,8.1015625
1974,Paramount Pictures,7.69921875
1974,Penthouse,7.69921875
1974,Long Road Productions,7.69921875
1974,Eon Productions,6.1015625
1974,Metro-Goldwyn-Mayer (MGM),6.1015625
1974,Danjaq,6.1015625
1974,Crossbow Productions,7.5
1974,Gruskoff/Venture Films,7.5
1974,Jouer Limited,7.5
1974,Vortex,6.80078125
1974,University of Southern California,5.3984375
1974,Jack H. Harris Enterprises,5.3984375
1974,Paramount Pictures,7.19921875
1974,The Coppola Company,7.19921875
1974,The Directors Company,7.19921875
1974,Walt Disney Pictures,6.1015625
1974,Paramount Pictures,6.80078125
1974,EMI Films Ltd.,6.80078125
1974,G.W. Films,6.80078125
1974,Crossbow Productions,7.0
1974,Film Trust S.A.,6.3984375
1974,Este Films,6.3984375
1974,Universal Pictures,6.1015625
1974,Universal Pictures,6.1015625
1974,Zanuck/Brown Productions,6.1015625
1974,Ital-Noleggio Cinematografico,6.1015625
1974,Lotar Film Productions,6.1015625
1974,Paramount Pictures,6.1015625
1974,American International Pictures (AIP),6.0
1974,Karr International Pictures,5.0
1974,Film Funding Ltd. of Canada,7.1015625
1974,Canadian Film Development Corporation (CFDC),7.1015625
1974,Vision IV,7.1015625
1974,Famous Players,7.1015625
1974,August Films,7.1015625
1974,Malpaso Productions,6.30078125
1974,"Malpaso Company, The",6.30078125
1974,Dreamland,6.3984375
1974,Twentieth Century Fox Film Corporation,7.5
1974,Harbor Productions,7.5
1974,Palladium Productions,7.1015625
1974,Palomar Pictures,7.1015625
1974,Warner Bros.,6.30078125
1974,Paramount Pictures,6.80078125
1974,Doubleday Productions,6.69921875
1974,Gus,6.69921875
1974,Harbor Productions,6.69921875
1974,Universal Studios,6.3984375
1974,Warner Bros.,5.3984375
1974,Larco Productions,5.3984375
1974,Twentieth Century Fox Film Corporation,7.19921875
1974,Warner Bros.,7.19921875
1974,Irwin Allen Productions,7.19921875
1974,United Films,7.19921875
1974,Halicki Productions,5.69921875
1974,John Boorman Productions,5.3984375
1974,Rankin/Bass Productions,6.5
1974,Estudios Churubusco Azteca S.A.,6.8984375
1974,Optimus Films,6.8984375
1974,Universal Pictures,6.0
1974,The Filmakers Group,6.0
1974,Paramount Pictures,6.19921875
1974,Paramount Pictures,6.0
1974,Alced Productions,6.0
1974,John Woolf Productions,6.1015625
1974,Norman Rosemont Productions,5.19921875
1974,Incorporated Television Company (ITC),5.19921875
1974,Marvin Worth Productions,6.6015625
1974,Amicus Productions,5.8984375
1974,American International Pictures (AIP),5.8984375
1974,Faces International Films,7.5
1974,Graffiti Productions,4.80078125
1974,Hammer Film Productions,6.0
1974,Doty-Dayton Production,6.80078125
1974,BBS Productions,6.5
1975,Fantasy Films,8.0
1975,Warner Bros.,8.0
1975,Universal Pictures,7.30078125
1975,Zanuck/Brown Productions,7.30078125
1975,Python (Monty) Pictures Limited,7.6015625
1975,Michael White Productions,7.6015625
1975,National Film Trustee Company,7.6015625
1975,Twickenham Film Studios,7.6015625
1975,20th Century Fox,7.1015625
1975,Hawk Films,7.19921875
1975,Warner Bros.,7.19921875
1975,Peregrine,7.19921875
1975,United Artists,6.6015625
1975,Jewel Productions,6.6015625
1975,Pimlico Films,6.6015625
1975,Incorporated Television Company (ITC),6.6015625
1975,Persky-Bright Productions,7.19921875
1975,Devon,7.19921875
1975,Terra-Filmkunst GmbH,5.69921875
1975,S.N. Prodis,5.69921875
1975,Paramount Pictures,6.80078125
1975,Wildwood Enterprises,6.80078125
1975,Dino De Laurentiis Company,6.80078125
1975,Tom Ward Enterprises,6.80078125
1975,Aeteas Filmproduktions,4.8984375
1975,LQ/JAF,6.30078125
1975,New World Pictures,5.8984375
1975,United Artists,7.1015625
1975,Walt Disney Productions,6.3984375
1975,Bioskop-Film GmbH,6.3984375
1975,Nouvelles Ã‰ditions de Films (NEF),6.3984375
1975,The Australian Film Commission,6.3984375
1975,McElroy & McElroy,6.3984375
1975,Picnic Productions Pty. Ltd.,6.3984375
1975,British Empire Films Australia,6.3984375
1975,20th Century Fox,6.0
1975,Columbia Pictures Corporation,5.8984375
1975,Columbia Pictures,6.1015625
1975,Hemdale Film,6.1015625
1975,Robert Stigwood Organization (RSO),6.1015625
1975,Jerry Gershwin Productions,6.19921875
1975,Elliott Kastner Productions,6.19921875
1975,Paramount Pictures,6.19921875
1975,American Broadcasting Company (ABC),6.19921875
1975,ABC Entertainment,6.19921875
1975,Palomar Pictures,6.5
1975,Fadsin Cinema Associates,6.5
1975,British Lion Film Corporation,5.69921875
1975,Amicus Productions,5.69921875
1975,Edgar Rice Burroughs Inc.,5.69921875
1975,Land Associates,5.69921875
1975,Twentieth Century Fox Film Corporation,5.80078125
1975,Artists Entertainment Complex,7.19921875
1975,Warner Bros.,7.19921875
1975,Universal Pictures,6.19921875
1975,Malpaso Productions,6.19921875
1975,Jennings Lang,6.19921875
1975,Canadian Film Development Corporation (CFDC),5.80078125
1975,CinÃ©pix,5.80078125
1975,DAL Productions,5.80078125
1975,Paramount Pictures,6.5
1975,William Castle Productions,6.5
1975,Metro-Goldwyn-Mayer (MGM),7.0
1975,Algonquin,5.80078125
1975,Universal Pictures,6.6015625
1975,The Filmakers Group,6.6015625
1975,Les Films Concordia,6.80078125
1975,CIPI Cinematografica S.A.,6.80078125
1975,Compagnia Cinematografica Champion,6.80078125
1975,Columbia Pictures,6.3984375
1975,Metro-Goldwyn-Mayer (MGM),6.3984375
1975,Universal Pictures,5.6015625
1975,Hal Wallis Productions,5.6015625
1975,Twentieth Century Fox Film Corporation,6.8984375
1975,Saber Productions,6.8984375
1975,Walt Disney Productions,6.6015625
1975,Portrait Films,7.19921875
1975,Warner Bros.,6.1015625
1975,Layton Productions,6.1015625
1975,Hiller Productions,6.1015625
1975,ABC Circle Films,5.80078125
1975,Dan Curtis Productions,5.80078125
1975,Dimension Pictures,7.30078125
1975,Paramount Pictures,5.5
1975,Bakshi Productions,5.5
1975,Albert S. Ruddy Productions,5.5
1976,Columbia Pictures Corporation,7.80078125
1976,Italo/Judeo Productions,7.80078125
1976,Bill/Phillips,7.80078125
1976,United Artists,7.19921875
1976,United Artists,6.80078125
1976,Twentieth Century Fox Film Corporation,6.8984375
1976,Mace Neufeld Productions,6.8984375
1976,Twentieth Century-Fox Productions,6.8984375
1976,Metro-Goldwyn-Mayer (MGM),5.8984375
1976,Paramount Pictures,5.8984375
1976,Wildwood Enterprises,7.30078125
1976,Warner Bros.,7.30078125
1976,Warner Bros.,6.6015625
1976,Universal Pictures,6.69921875
1976,Warner Bros.,7.1015625
1976,Malpaso Company,7.1015625
1976,Paramount Pictures,7.1015625
1976,Outov Productions,5.8984375
1976,United Artists,7.3984375
1976,Metro-Goldwyn-Mayer (MGM),7.3984375
1976,ITC Entertainment,5.69921875
1976,Associated General Films,5.69921875
1976,Columbia Pictures Corporation,7.30078125
1976,Rastar Pictures,7.30078125
1976,Twentieth Century Fox Film Corporation,7.0
1976,Frank Yablans Presentations,7.0
1976,Miller-Milkis Productions,7.0
1976,Overseas FilmGroup,7.0
1976,The CKK Corporation,7.0
1976,United Artists,6.6015625
1976,Amjo Productions,6.6015625
1976,American International Pictures (AIP),5.3984375
1976,Paramount Pictures,6.69921875
1976,Dino De Laurentiis Company,6.69921875
1976,Associated General Films,6.19921875
1976,International Cine Productions,6.19921875
1976,Faces Distribution,6.6015625
1976,Devon/Persky-Bright,5.5
1976,Walt Disney Pictures,6.3984375
1976,American Broadcasting Company (ABC),5.8984375
1976,Spelling-Goldberg Productions,5.8984375
1976,British Lion Films,6.30078125
1976,Braun Entertainment Group,6.80078125
1976,Filmel,6.80078125
1976,Carnelian Productions,6.80078125
1976,ICL,6.80078125
1976,Harristown Funding,7.30078125
1976,Universal Pictures,6.0
1976,Filmways Pictures,6.0
1976,Columbia Pictures Corporation,6.0
1976,Yellowbird Productions,6.0
1976,Columbia Pictures Corporation,6.5
1976,Rastar Pictures,6.5
1976,The Rank Organisation,6.0
1976,National Film Trustee Company,6.0
1976,Robert Stigwood Organization (RSO),6.0
1976,Goodtimes Enterprises,6.0
1976,Bugsy Malone Productions,6.0
1976,Crossbow Productions,6.8984375
1976,Produzioni Europee Associati (PEA),6.69921875
1976,Dan Curtis Productions,6.69921875
1976,Barwood Films,5.69921875
1976,Warner Bros.,5.69921875
1976,American International Pictures (AIP),5.19921875
1976,Squirm Company,5.19921875
1976,Universal Pictures,6.30078125
1976,The Mirisch Corporation,6.30078125
1976,Columbia Pictures Corporation,4.8984375
1976,Persky-Bright Productions,4.8984375
1976,Rollins-Joffe Productions,4.8984375
1976,Devon/Persky-Bright,4.8984375
1976,New World Pictures,5.8984375
1976,Harbor Productions,5.8984375
1976,Shaw Brothers,5.8984375
1976,Cross Country,5.8984375
1976,Warner Bros.,7.0
1976,Swan Song,7.0
1976,Universal Pictures,5.6015625
1976,Omega Pictures,4.6015625
1976,First Films,6.0
1976,American International Pictures (AIP),5.6015625
1976,Paramount Pictures,6.6015625
1976,American International Pictures (AIP),6.30078125
1977,Lucasfilm,7.8984375
1977,Twentieth Century Fox Film Corporation,7.8984375
1977,Eon Productions,6.19921875
1977,Metro-Goldwyn-Mayer (MGM),6.19921875
1977,Danjaq,6.19921875
1977,Walt Disney Productions,6.6015625
1977,United Artists,7.6015625
1977,Walt Disney Productions,6.3984375
1977,Columbia Pictures Corporation,7.0
1977,EMI Films,7.0
1977,Julia Phillips and Michael Phillips Productions,7.0
1977,Joseph E. Levine Productions,6.3984375
1977,Walt Disney Productions,7.1015625
1977,Walt Disney Productions,6.3984375
1977,Columbia Pictures,5.8984375
1977,Andor Films,5.8984375
1977,Associated General Films,6.1015625
1977,Sir Lew Grade,6.1015625
1977,Paramount Pictures,6.30078125
1977,Robert Stigwood Organization (RSO),6.30078125
1977,Twentieth Century Fox Film Corporation,6.19921875
1977,Crossbow Productions,6.19921875
1977,Universal Pictures,6.8984375
1977,White Mountain Films,7.0
1977,Malpaso Productions,6.69921875
1977,Warner Bros.,6.69921875
1977,ITC Entertainment,6.0
1977,Terra-Filmkunst,6.0
1977,EMI Films,6.0
1977,Rapid Film,6.0
1977,United Artists,5.6015625
1977,Chartoff-Winkler Productions,5.6015625
1977,Universal Pictures,7.30078125
1977,Enigma Productions,5.8984375
1977,Twentieth Century Fox Film Corporation,5.0
1977,Sterobcar Productions,5.5
1977,Warner Bros.,4.6015625
1977,Universal Pictures,5.69921875
1977,Umbrella Films,5.80078125
1977,Python Films,5.80078125
1977,American Film Institute (AFI),7.1015625
1977,Libra Films,7.1015625
1977,American International Pictures (AIP),6.30078125
1977,Filmco International Productions,7.19921875
1977,Rankin/Bass Productions,5.80078125
1977,Norman Rosemont Productions,5.8984375
1977,Paramount Pictures,6.1015625
1977,Walt Disney Productions,7.1015625
1977,De Laurentiis,5.30078125
1977,Bavaria Film,5.30078125
1977,Zweites Deutsches Fernsehen (ZDF),5.30078125
1977,Rialto Films,5.30078125
1977,Dino De Laurentiis Company,5.6015625
1977,Dino de Laurentiis Cinematografica,5.0
1977,Paramount Pictures,7.3984375
1977,Universal Pictures,7.3984375
1977,Film Properties International N.V.,7.3984375
1977,Australian Film Commission,5.80078125
1977,Warner Bros.,5.6015625
1977,Lions Gate Films,6.1015625
1977,Arachnid Productions Ltd.,5.69921875
1977,Universal Pictures,6.19921875
1977,20th Century Fox,6.0
1977,Universal Pictures,6.0
1977,Blood Relations Co.,6.0
1977,Metro-Goldwyn-Mayer (MGM),5.19921875
1977,Kentucky Fried Theatre,6.19921875
1977,Laurel Entertainment Inc.,6.30078125
1977,EMI Films Ltd.,5.69921875
1977,Casablanca Filmworks,5.69921875
1977,Cinema 77,4.6015625
1977,Film Ventures International (FVI),5.5
1977,Montoro Productions Ltd.,5.5
1977,Mid-America Pictures,5.5
1977,Universal Pictures,6.30078125
1977,Rastar Pictures,6.5
1977,Metro-Goldwyn-Mayer (MGM),6.5
1977,Faces Distribution,6.19921875
1977,Canadian Film Development Corporation (CFDC),6.1015625
1977,CinÃ©pix,6.1015625
1977,Famous Players Film Company,6.1015625
1977,The Dilbar Syndicate,6.1015625
1977,Cinema Entertainment Enterprises Ltd.,6.1015625
1977,Zopix Company,4.8984375
1978,Paramount Pictures,7.0
1978,Robert Stigwood Organization (RSO),7.0
1978,Universal Pictures,5.5
1978,Laurel Group,7.19921875
1978,Dawn Associates,7.19921875
1978,Warner Bros.,6.69921875
1978,Dovemead Films,6.69921875
1978,Film Export A.G.,6.69921875
1978,Compass International Pictures,7.30078125
1978,Falcon International Productions,7.30078125
1978,Universal Pictures,6.69921875
1978,Oregon Film Factory,6.69921875
1978,Stage III Productions,6.69921875
1978,United Artists,6.19921875
1978,Jewel Productions,6.19921875
1978,Pimlico Films,6.19921875
1978,Sellers-Edwards productions,6.19921875
1978,Universal Pictures,7.3984375
1978,EMI Films Ltd.,7.3984375
1978,Twentieth Century Fox Film Corporation,6.80078125
1978,EMI Films,6.80078125
1978,Paramount Pictures,6.5
1978,Paramount Pictures,7.30078125
1978,Image Ten,6.0
1978,Golden Harvest Company,6.3984375
1978,Concord Productions Inc.,6.3984375
1978,20th Century Fox Television,3.19921875
1978,Smith-Hemion Productions,3.19921875
1978,Winters Hollywood Entertainment Holdings Corporation,3.19921875
1978,Paramount Pictures,5.8984375
1978,Synthetic Fur Productions,5.8984375
1978,Columbia Pictures,7.5
1978,Casablanca Filmworks,7.5
1978,Fantasy Films,6.0
1978,Associated General Films,5.8984375
1978,Incorporated Television Company (ITC),5.8984375
1978,Paramount Pictures,6.1015625
1978,Miller-Milkis Productions,6.1015625
1978,Shelburne Associates,6.1015625
1978,Metro-Goldwyn-Mayer (MGM),6.1015625
1978,EMI Films Ltd.,6.19921875
1978,Mersham Productions,6.19921875
1978,Carolco Pictures,6.6015625
1978,chateau productions,6.69921875
1978,Columbia Pictures Corporation,6.6015625
1978,EMI Films Ltd.,6.19921875
1978,United Artists,6.5
1978,Solofilm,6.5
1978,New World Pictures,5.6015625
1978,Richmond Productions,5.3984375
1978,New World Pictures,3.099609375
1978,Cinemagic Pictures,5.69921875
1978,Malpaso Productions,6.3984375
