release_year,genres,vote_average
1989,Comedy,5.8984375
1989,Family,5.8984375
1989,Mystery,5.0
1989,Drama,5.0
1989,Science Fiction,5.0
1989,Thriller,5.0
1989,Drama,6.80078125
1989,Family,6.80078125
1989,Fantasy,6.80078125
1989,Adventure,5.80078125
1989,Fantasy,5.80078125
1989,Comedy,5.80078125
1989,Action,6.30078125
1989,Thriller,6.30078125
1989,Comedy,5.8984375
1989,Crime,5.8984375
1989,Mystery,5.8984375
1989,Action,7.0
1989,Crime,7.0
1989,Drama,7.0
1989,Thriller,7.0
1989,Crime,7.0
1989,Drama,7.0
1989,Romance,7.0
1989,Thriller,7.0
1989,Action,5.3984375
1989,Comedy,5.3984375
1989,Mystery,5.3984375
1989,Thriller,5.3984375
1989,Horror,6.6015625
1989,Mystery,6.6015625
1989,Drama,5.69921875
1989,Comedy,5.30078125
1989,Romance,5.30078125
1989,Comedy,6.5
1989,Horror,5.30078125
1989,Comedy,5.80078125
1989,Horror,5.80078125
1989,Science Fiction,5.80078125
1989,Drama,6.6015625
1989,Romance,6.6015625
1989,Crime,6.80078125
1989,Drama,6.80078125
1989,Adventure,6.5
1989,Comedy,6.5
1989,Drama,6.5
1989,Family,6.5
1989,Romance,6.5
1989,Comedy,5.3984375
1989,Romance,5.3984375
1989,Drama,5.8984375
1989,History,5.8984375
1989,Romance,5.8984375
1989,Drama,5.6015625
1989,Comedy,6.69921875
1989,Drama,6.80078125
1989,Comedy,6.1015625
1989,Drama,6.1015625
1989,Romance,6.1015625
1989,Action,5.3984375
1989,Adventure,5.3984375
1989,Comedy,5.3984375
1989,Drama,5.3984375
1989,Romance,5.3984375
1989,Drama,7.3984375
1989,Western,7.3984375
1989,Adventure,7.3984375
1989,Drama,5.8984375
1989,Action,5.8984375
1989,Thriller,5.8984375
1989,Crime,5.8984375
1989,Drama,5.69921875
1989,Horror,5.69921875
1989,Comedy,5.69921875
1989,Adventure,5.69921875
1989,Fantasy,5.69921875
1989,Comedy,5.69921875
1989,Family,5.69921875
1989,Action,5.1015625
1989,Comedy,5.1015625
1989,Crime,5.1015625
1989,Mystery,5.1015625
1989,Thriller,5.1015625
1989,Comedy,7.1015625
1989,Horror,4.0
1989,Comedy,6.5
1989,Comedy,6.3984375
1989,Action,5.3984375
1989,Comedy,5.3984375
1989,Crime,5.3984375
1989,Drama,5.3984375
1989,Thriller,5.3984375
1989,Horror,5.80078125
1989,Thriller,5.80078125
1989,Drama,4.8984375
1989,Horror,4.8984375
1989,Science Fiction,4.8984375
1989,Thriller,4.8984375
1989,Horror,5.6015625
1989,Thriller,5.6015625
1989,Documentary,8.203125
1990,Action,6.80078125
1990,Adventure,6.80078125
1990,Science Fiction,6.80078125
1990,Drama,8.0
1990,Crime,8.0
1990,Action,6.3984375
1990,Thriller,6.3984375
1990,Adventure,6.8984375
1990,Action,6.8984375
1990,Comedy,6.8984375
1990,Science Fiction,6.8984375
1990,Family,6.8984375
1990,Fantasy,7.3984375
1990,Drama,7.3984375
1990,Romance,7.3984375
1990,Romance,6.8984375
1990,Comedy,6.8984375
1990,Drama,6.8984375
1990,Action,6.8984375
1990,Thriller,6.8984375
1990,Crime,6.8984375
1990,Adventure,7.30078125
1990,Drama,7.30078125
1990,Western,7.30078125
1990,Fantasy,6.69921875
1990,Drama,6.69921875
1990,Thriller,6.69921875
1990,Mystery,6.69921875
1990,Romance,6.69921875
1990,Science Fiction,6.6015625
1990,Action,6.6015625
1990,Adventure,6.6015625
1990,Comedy,6.6015625
1990,Family,6.6015625
1990,Horror,7.5
1990,Thriller,7.5
1990,Drama,5.30078125
1990,Drama,5.8984375
1990,Horror,5.8984375
1990,Adventure,6.6015625
1990,Fantasy,6.6015625
1990,Horror,6.6015625
1990,Action,6.8984375
1990,Adventure,6.8984375
1990,Thriller,6.8984375
1990,Science Fiction,5.69921875
1990,Action,5.69921875
1990,Thriller,5.69921875
1990,Adventure,5.80078125
1990,Drama,6.5
1990,Horror,6.5
1990,Mystery,6.5
1990,Thriller,6.5
1990,Drama,7.3984375
1990,Thriller,7.3984375
1990,Crime,7.3984375
1990,Comedy,6.1015625
1990,Horror,6.1015625
1990,Fantasy,6.1015625
1990,Action,6.30078125
1990,Horror,6.30078125
1990,Action,5.30078125
1990,Adventure,5.30078125
1990,Crime,5.30078125
1990,Science Fiction,5.30078125
1990,Thriller,5.30078125
1990,Drama,5.69921875
1990,Family,5.69921875
1990,Fantasy,5.69921875
1990,Adventure,5.69921875
1990,Romance,5.1015625
1990,Comedy,5.1015625
1990,Drama,7.3984375
1990,Thriller,5.5
1990,Action,5.5
1990,Comedy,5.5
1990,Crime,5.5
1990,Drama,5.5
1990,Adventure,6.69921875
1990,Animation,6.69921875
1990,Family,6.69921875
1990,Comedy,6.69921875
1990,Fantasy,6.69921875
1990,Action,5.80078125
1990,Thriller,5.80078125
1990,Action,5.3984375
1990,Crime,5.3984375
1990,Drama,5.3984375
1990,Mystery,5.3984375
1990,Thriller,5.3984375
1990,Comedy,5.69921875
1990,Drama,5.69921875
1990,Romance,5.69921875
1990,Drama,5.1015625
1990,Horror,5.1015625
1990,Thriller,5.1015625
1990,Drama,6.30078125
1990,Thriller,6.30078125
1990,Crime,6.30078125
1990,Mystery,6.30078125
1990,Fantasy,5.19921875
1990,Comedy,5.19921875
1990,Science Fiction,5.19921875
1990,Romance,5.19921875
1990,Comedy,6.5
1990,Crime,6.5
1990,Thriller,6.5
1990,Adventure,7.30078125
1990,Animation,7.30078125
1990,Comedy,7.30078125
1990,Science Fiction,7.30078125
1990,Family,7.30078125
1990,Thriller,5.8984375
1990,Horror,5.8984375
1990,Mystery,5.8984375
1990,Drama,6.0
1990,Horror,6.0
1990,Science Fiction,6.0
1990,Thriller,6.0
1990,War,4.69921875
1990,Action,4.69921875
1990,Science Fiction,4.69921875
1990,Comedy,5.80078125
1990,Crime,5.80078125
1990,Romance,5.80078125
1990,Action,5.1015625
1990,Adventure,5.1015625
1990,Comedy,5.1015625
1990,Drama,5.1015625
1990,Drama,6.80078125
1990,Mystery,6.80078125
1990,Horror,6.80078125
1990,Drama,6.1015625
1990,Action,6.1015625
1990,Thriller,6.1015625
1990,Crime,6.1015625
1990,Music,6.3984375
1990,Comedy,6.3984375
1990,Drama,6.0
1990,Romance,6.0
1990,Action,5.3984375
1990,Thriller,5.3984375
1990,Science Fiction,5.3984375
1990,Crime,5.3984375
1990,Horror,5.3984375
1990,Music,6.80078125
1990,Drama,6.80078125
1990,Western,6.1015625
1990,Adventure,6.1015625
1990,Action,5.6015625
1990,Adventure,5.6015625
1990,Comedy,5.6015625
1990,Romance,5.6015625
1990,Adventure,5.69921875
1990,Action,5.69921875
1990,Comedy,5.69921875
1990,Thriller,5.69921875
1990,Crime,5.69921875
1990,Action,6.0
1990,Science Fiction,6.0
1990,Crime,6.0
1990,Drama,6.3984375
1990,Thriller,6.3984375
1990,Crime,6.3984375
1990,Romance,6.3984375
1990,Comedy,5.8984375
1990,Drama,5.8984375
1990,Romance,5.8984375
1990,Horror,6.69921875
1990,Crime,6.5
1990,Drama,6.5
1990,Thriller,5.3984375
1990,Comedy,4.0
1990,Drama,4.0
1990,Comedy,4.80078125
1990,Drama,4.80078125
1990,Action,6.0
1990,Thriller,6.0
1990,Mystery,6.5
1990,Drama,6.5
1990,Thriller,6.5
1990,Comedy,6.69921875
1990,Drama,6.69921875
1990,Comedy,5.69921875
1990,Action,3.80078125
1990,Adventure,3.80078125
1990,Action,6.3984375
1990,Comedy,6.3984375
1990,Comedy,6.69921875
1990,Crime,6.69921875
1990,Thriller,6.19921875
1990,Crime,6.19921875
1990,Drama,4.69921875
1990,Horror,4.69921875
1990,Animation,5.80078125
1990,Comedy,5.80078125
1990,Family,5.80078125
1990,Science Fiction,5.80078125
1990,Adventure,6.19921875
1990,Drama,6.19921875
1990,Romance,6.19921875
1990,Horror,5.1015625
1990,Science Fiction,5.1015625
1990,Thriller,5.1015625
1990,Comedy,6.30078125
1990,Crime,6.30078125
1990,Adventure,6.6015625
1990,Drama,6.6015625
1990,Thriller,6.6015625
1990,Fantasy,5.80078125
1990,Horror,5.80078125
1990,Comedy,5.80078125
1990,Comedy,4.6015625
1990,Horror,4.6015625
1990,Action,5.3984375
1990,Thriller,5.3984375
1990,Science Fiction,6.3984375
1990,Thriller,6.3984375
1990,Adventure,6.3984375
1990,Animation,6.3984375
1990,Crime,6.3984375
1990,Family,6.3984375
1990,Fantasy,6.3984375
1990,Drama,5.3984375
1990,Horror,5.3984375
1990,Mystery,5.3984375
1990,Thriller,5.3984375
1990,Comedy,5.5
1990,Comedy,5.30078125
1990,Family,5.30078125
1990,Mystery,5.19921875
1990,Thriller,5.19921875
1990,Comedy,5.69921875
1990,Family,5.69921875
1990,Adventure,5.30078125
1990,Family,5.30078125
1990,Drama,6.6015625
1990,Foreign,6.6015625
1990,History,6.6015625
1990,Comedy,5.6015625
1990,Horror,5.6015625
1990,Science Fiction,5.6015625
1990,Drama,6.0
1990,Comedy,6.0
1990,Science Fiction,4.80078125
1990,Action,4.80078125
1990,Thriller,4.80078125
1990,Thriller,5.69921875
1990,Drama,5.69921875
1990,Romance,5.69921875
1990,Crime,5.69921875
1990,Comedy,5.8984375
1990,Action,6.19921875
1990,Drama,6.19921875
1990,Fantasy,6.19921875
1990,Horror,6.19921875
1990,Crime,6.0
1990,Drama,6.0
1990,Mystery,6.0
1990,Drama,5.3984375
1990,Action,5.3984375
1990,Comedy,5.3984375
1990,Crime,5.3984375
1990,Thriller,5.3984375
1990,Action,5.0
1990,Thriller,5.0
1990,Romance,6.3984375
1990,Action,6.3984375
1990,Adventure,6.3984375
1990,Western,6.3984375
1990,Drama,6.3984375
1990,Adventure,6.69921875
1990,Drama,6.69921875
1990,Action,6.69921875
1990,Drama,6.3984375
1990,Romance,6.3984375
1990,Action,5.0
1990,Crime,5.0
1990,Drama,5.0
1990,Thriller,5.0
1990,Thriller,5.0
1990,Horror,5.0
1990,Action,6.5
1990,Comedy,6.5
1990,Thriller,6.5
1990,Crime,6.5
1990,Mystery,6.5
1990,Drama,6.0
1990,War,6.0
1990,Action,6.0
1990,Horror,4.3984375
1990,Thriller,4.3984375
1990,Action,4.3984375
1990,Crime,5.69921875
1990,Drama,5.69921875
1990,Thriller,5.69921875
1990,Fantasy,6.19921875
1990,Comedy,6.19921875
1990,Science Fiction,6.19921875
1990,Romance,6.19921875
1990,Comedy,6.0
1990,Drama,6.0
1990,Comedy,7.0
1990,Drama,7.0
1990,Crime,6.1015625
1990,Drama,6.1015625
1990,Drama,5.5
1990,Fantasy,6.3984375
1990,Comedy,6.3984375
1990,Science Fiction,6.3984375
1990,Drama,6.0
1990,Horror,6.0
1990,Mystery,6.0
1990,Thriller,6.0
1990,Action,6.1015625
1990,Comedy,6.1015625
1990,Crime,6.1015625
1990,TV Movie,4.8984375
1990,Horror,4.8984375
1990,Thriller,4.8984375
1990,Drama,6.3984375
1990,Action,6.3984375
1990,Thriller,6.3984375
1990,Romance,6.3984375
1990,Comedy,7.0
1990,Family,7.0
1990,Comedy,6.5
1990,Drama,6.5
1990,Romance,6.5
1990,Comedy,6.6015625
1990,Drama,6.6015625
1990,Comedy,5.30078125
1990,Horror,4.30078125
1990,Horror,5.69921875
1990,Drama,6.1015625
1990,Mystery,6.3984375
1990,Drama,6.3984375
1990,Drama,5.1015625
1990,Crime,5.1015625
1990,History,5.1015625
1990,Comedy,4.30078125
1990,Family,4.30078125
1990,Fantasy,4.30078125
1990,Comedy,6.3984375
1990,Drama,6.3984375
1990,Drama,6.5
1990,History,6.5
1990,Crime,5.8984375
1990,Thriller,5.8984375
1990,Action,5.3984375
1990,Thriller,5.3984375
1990,Crime,5.3984375
1990,Mystery,5.3984375
1991,Romance,7.30078125
1991,Family,7.30078125
1991,Animation,7.30078125
1991,Fantasy,7.30078125
1991,Music,7.30078125
1991,Action,7.5
1991,Thriller,7.5
1991,Science Fiction,7.5
1991,Adventure,6.5
1991,Fantasy,6.5
1991,Comedy,6.5
1991,Family,6.5
1991,Adventure,6.5
1991,Drama,6.5
1991,Action,6.5
1991,Romance,6.5
1991,Action,4.80078125
1991,Fantasy,4.80078125
1991,Science Fiction,4.80078125
1991,Crime,6.8984375
1991,Thriller,6.8984375
1991,Science Fiction,6.6015625
1991,Action,6.6015625
1991,Adventure,6.6015625
1991,Thriller,6.6015625
1991,Action,6.5
1991,Comedy,6.5
1991,Crime,6.5
1991,Action,6.69921875
1991,Thriller,6.69921875
1991,Crime,6.69921875
1991,Adventure,5.8984375
1991,Fantasy,5.8984375
1991,Comedy,5.8984375
1991,Science Fiction,5.8984375
1991,Family,5.8984375
1991,Action,6.19921875
1991,Crime,6.19921875
1991,Drama,6.19921875
1991,Mystery,6.19921875
1991,Thriller,6.19921875
1991,Comedy,6.6015625
1991,Family,6.6015625
1991,Fantasy,6.6015625
1991,Action,5.6015625
1991,Adventure,5.6015625
1991,Comedy,5.6015625
1991,Action,6.30078125
1991,Adventure,6.30078125
1991,Science Fiction,6.30078125
1991,Family,6.30078125
1991,Drama,7.0
1991,Thriller,7.0
1991,Crime,7.0
1991,Adventure,7.0
1991,Drama,6.5
1991,Music,6.5
1991,Science Fiction,6.0
1991,Adventure,6.0
1991,Action,6.0
1991,Comedy,6.0
1991,Family,6.0
1991,Comedy,5.30078125
1991,Adventure,5.30078125
1991,Adventure,6.19921875
1991,Animation,6.19921875
1991,Family,6.19921875
1991,Crime,7.8984375
1991,Drama,7.8984375
1991,Thriller,7.8984375
1991,Comedy,7.0
1991,Drama,7.0
1991,Comedy,6.8984375
1991,Drama,6.8984375
1991,Family,6.8984375
1991,Drama,5.80078125
1991,Romance,5.80078125
1991,Horror,5.3984375
1991,Thriller,5.3984375
1991,Comedy,5.3984375
1991,Drama,7.1015625
1991,Romance,7.1015625
1991,Adventure,6.3984375
1991,Action,6.3984375
1991,Comedy,6.3984375
1991,Thriller,6.3984375
1991,Drama,7.19921875
1991,Thriller,7.19921875
1991,History,7.19921875
1991,Crime,7.30078125
1991,Drama,7.30078125
1991,Action,6.3984375
1991,Thriller,6.3984375
1991,Thriller,5.1015625
1991,Action,5.1015625
1991,Crime,5.1015625
1991,Drama,5.1015625
1991,Drama,6.0
1991,Comedy,6.80078125
1991,Comedy,7.3984375
1991,Drama,7.3984375
1991,Horror,5.5
1991,Comedy,6.3984375
1991,Drama,6.3984375
1991,Horror,6.3984375
1991,Mystery,6.3984375
1991,Thriller,6.3984375
1991,Action,6.1015625
1991,Adventure,6.1015625
1991,Comedy,6.1015625
1991,Drama,6.1015625
1991,Western,6.1015625
1991,Action,6.19921875
1991,Comedy,6.19921875
1991,War,6.19921875
1991,Drama,7.3984375
1991,Family,7.3984375
1991,Drama,5.0
1991,Adventure,5.0
1991,Romance,5.0
1991,Comedy,6.19921875
1991,Drama,6.19921875
1991,Fantasy,6.19921875
1991,Romance,6.19921875
1991,Drama,7.30078125
1991,Comedy,7.30078125
1991,Action,5.69921875
1991,Comedy,5.69921875
1991,Crime,5.69921875
1991,Action,5.3984375
1991,Thriller,5.3984375
1991,Crime,6.1015625
1991,Thriller,6.1015625
1991,Drama,6.69921875
1991,Comedy,5.30078125
1991,Family,5.30078125
1991,Animation,5.30078125
1991,Fantasy,5.30078125
1991,Music,5.30078125
1991,Drama,6.69921875
1991,Fantasy,6.69921875
1991,Thriller,6.69921875
1991,Drama,4.5
1991,Romance,4.5
1991,Thriller,4.5
1991,Crime,7.30078125
1991,Drama,7.30078125
1991,Comedy,6.19921875
1991,Comedy,6.30078125
1991,Romance,6.30078125
1991,Drama,6.80078125
1991,Comedy,6.80078125
1991,Thriller,6.0
1991,Action,6.0
1991,Adventure,6.0
1991,Drama,6.0
1991,Drama,6.5
1991,Comedy,5.8984375
1991,Family,5.8984375
1991,Thriller,6.0
1991,Comedy,6.0
1991,Drama,5.69921875
1991,Crime,5.69921875
1991,Drama,3.900390625
1991,Action,3.900390625
1991,Comedy,3.900390625
1991,Music,3.900390625
1991,Romance,3.900390625
1991,Action,5.6015625
1991,Thriller,5.6015625
1991,Crime,5.6015625
1991,Comedy,5.19921875
1991,Horror,6.69921875
1991,Comedy,6.69921875
1991,Family,6.69921875
1991,Action,6.30078125
1991,Adventure,6.30078125
1991,Thriller,6.30078125
1991,Mystery,5.1015625
1991,Thriller,5.1015625
1991,Drama,5.8984375
1991,Romance,5.8984375
1991,Drama,6.1015625
1991,Foreign,6.1015625
1991,Romance,6.1015625
1991,Drama,5.5
1991,Romance,5.5
1991,Action,5.1015625
1991,Comedy,5.1015625
1991,Family,5.1015625
1991,Science Fiction,5.1015625
1991,Horror,5.5
1991,Fantasy,6.30078125
1991,Drama,6.30078125
1991,Comedy,6.30078125
1991,Comedy,5.5
1991,Family,5.5
1991,Mystery,6.8984375
1991,Fantasy,3.099609375
1991,Drama,3.099609375
1991,Horror,3.099609375
1991,Action,3.099609375
1991,Comedy,3.099609375
1991,Comedy,5.1015625
1991,Drama,5.1015625
1991,Comedy,6.0
1991,Fantasy,6.0
1991,Family,6.0
1991,Comedy,5.69921875
1991,Drama,5.69921875
1991,Romance,5.69921875
1991,Drama,6.19921875
1991,Comedy,6.19921875
1991,Romance,6.19921875
1991,Comedy,5.69921875
1991,Drama,5.69921875
1991,Family,5.69921875
1991,Romance,5.69921875
1991,Thriller,6.0
1991,Crime,6.0
1991,Drama,6.0
1991,Crime,6.0
1991,Comedy,6.0
1991,Thriller,4.5
1991,Horror,4.5
1991,Comedy,4.5
1991,Science Fiction,4.5
1991,Drama,7.0
1991,Foreign,7.0
1991,Romance,7.0
1991,Action,6.30078125
1991,Comedy,6.30078125
1991,Thriller,6.30078125
1991,Family,6.30078125
1991,Documentary,6.80078125
1991,Music,6.80078125
1991,Action,4.1015625
1991,Adventure,4.1015625
1991,Comedy,5.3984375
1991,Fantasy,4.6015625
1991,Horror,4.6015625
1991,Mystery,4.6015625
1991,Documentary,7.1015625
1991,Comedy,6.69921875
1991,Crime,6.69921875
1991,Mystery,6.69921875
1991,Action,6.0
1991,Adventure,6.0
1991,Drama,6.0
1991,Thriller,6.0
1991,Drama,6.3984375
1991,Comedy,6.3984375
1991,Romance,6.3984375
1991,Adventure,5.80078125
1991,Action,5.80078125
1991,Comedy,5.80078125
1991,Comedy,5.1015625
1991,Drama,5.1015625
1991,Drama,5.5
1991,Comedy,7.19921875
1991,Drama,7.19921875
1991,Music,7.19921875
1991,Fantasy,5.8984375
1991,Comedy,5.8984375
1991,Science Fiction,5.8984375
1991,Romance,5.8984375
1991,Drama,5.69921875
1991,Action,5.69921875
1991,Thriller,5.69921875
1991,Crime,5.69921875
1991,Action,4.5
1991,Adventure,4.5
1991,Drama,4.5
1991,Mystery,4.5
1991,Thriller,4.5
1991,Drama,5.80078125
1991,Family,5.80078125
1991,Drama,6.0
1991,Action,6.0
1991,Thriller,6.0
1991,Crime,6.0
1991,Fantasy,4.5
1991,Horror,4.5
1991,Drama,6.19921875
1991,Thriller,6.19921875
1991,Documentary,7.80078125
1991,Comedy,5.19921875
1991,Drama,5.19921875
1991,Romance,5.19921875
1991,Drama,6.0
1991,Comedy,6.0
1991,Music,6.0
1991,Romance,6.0
1991,Drama,6.6015625
1991,Mystery,6.5
1991,Thriller,6.5
1991,Action,6.5
1991,Adventure,6.5
1991,Drama,6.5
1991,Family,6.5
1991,Comedy,6.19921875
1991,Romance,6.19921875
1991,Fantasy,5.6015625
1991,Comedy,5.6015625
1991,Action,6.0
1991,Crime,6.0
1991,Thriller,6.0
1991,Comedy,6.6015625
1991,Fantasy,4.80078125
1991,Comedy,4.80078125
1991,Science Fiction,4.80078125
1991,Romance,4.80078125
1991,Drama,5.8984375
1991,Drama,7.19921875
1991,Horror,7.19921875
1991,Horror,5.69921875
1991,Drama,5.3984375
1991,Fantasy,5.3984375
1991,Drama,5.5
1991,Mystery,5.5
1991,Thriller,5.5
1991,Drama,6.0
1991,Comedy,6.0
1991,Family,6.0
1991,Action,4.8984375
1991,Comedy,4.8984375
1991,Drama,6.8984375
1991,Family,6.8984375
1991,Romance,6.8984375
1991,Adventure,6.3984375
1991,Action,6.3984375
1991,Comedy,6.3984375
1991,Thriller,6.3984375
1991,Comedy,5.8984375
1991,Romance,5.8984375
1991,Drama,6.19921875
1991,Romance,6.19921875
1991,War,6.0
1991,Drama,6.0
1991,Romance,6.0
1991,Action,5.19921875
1991,Crime,5.19921875
1991,Thriller,5.19921875
1992,Crime,7.8984375
1992,Thriller,7.8984375
1992,Animation,7.30078125
1992,Family,7.30078125
1992,Comedy,7.30078125
1992,Adventure,7.30078125
1992,Fantasy,7.30078125
1992,Comedy,6.19921875
1992,Family,6.19921875
1992,Adventure,6.19921875
1992,Crime,6.19921875
1992,Action,6.5
1992,Crime,6.5
1992,Fantasy,6.5
1992,Science Fiction,6.5
1992,Thriller,6.5
1992,Science Fiction,6.0
1992,Action,6.0
1992,Horror,6.0
1992,Adventure,6.1015625
1992,Action,6.1015625
1992,Comedy,6.1015625
1992,Thriller,6.1015625
1992,Crime,6.1015625
1992,Romance,6.80078125
1992,Horror,6.80078125
1992,Fantasy,7.19921875
1992,Horror,7.19921875
1992,Comedy,7.19921875
1992,Action,5.8984375
1992,Thriller,5.8984375
1992,Fantasy,6.1015625
1992,Comedy,6.1015625
1992,Drama,6.8984375
1992,Thriller,6.8984375
1992,Comedy,6.5
1992,Comedy,5.6015625
1992,Family,5.6015625
1992,Thriller,6.3984375
1992,Mystery,6.3984375
1992,Thriller,5.80078125
1992,Action,5.80078125
1992,Science Fiction,5.80078125
1992,Crime,5.80078125
1992,Crime,7.19921875
1992,Drama,7.19921875
1992,Mystery,7.19921875
1992,Adventure,4.80078125
1992,Comedy,4.80078125
1992,Family,4.80078125
1992,Science Fiction,4.80078125
1992,Adventure,6.6015625
1992,Drama,6.6015625
1992,Action,6.6015625
1992,Comedy,6.6015625
1992,Thriller,6.6015625
1992,Crime,6.30078125
1992,Drama,6.30078125
1992,Western,7.5
1992,Music,6.19921875
1992,Comedy,6.19921875
1992,Comedy,6.19921875
1992,Drama,6.19921875
1992,Action,6.1015625
1992,Adventure,6.1015625
1992,Drama,6.1015625
1992,History,6.1015625
1992,Horror,5.0
1992,Drama,7.1015625
1992,Action,5.3984375
1992,Adventure,5.3984375
1992,Thriller,5.3984375
1992,Horror,7.3984375
1992,Comedy,7.3984375
1992,Action,5.3984375
1992,Thriller,5.3984375
1992,Science Fiction,5.3984375
1992,Drama,6.69921875
1992,Thriller,6.1015625
1992,Action,6.1015625
1992,Drama,6.1015625
1992,Music,6.1015625
1992,Romance,6.1015625
1992,Action,6.5
1992,Drama,6.5
1992,Thriller,6.5
1992,Thriller,5.30078125
1992,Comedy,6.30078125
1992,Drama,6.30078125
1992,Comedy,7.1015625
1992,Family,7.1015625
1992,Fantasy,7.1015625
1992,Drama,7.1015625
1992,Action,4.6015625
1992,Comedy,4.6015625
1992,Drama,6.0
1992,Action,6.0
1992,Thriller,6.0
1992,Crime,6.0
1992,Comedy,6.5
1992,Family,6.5
1992,Drama,6.80078125
1992,Mystery,6.80078125
1992,Comedy,6.3984375
1992,Drama,6.3984375
1992,Horror,5.1015625
1992,Thriller,5.1015625
1992,War,5.1015625
1992,Drama,7.0
1992,History,7.0
1992,Romance,6.0
1992,Drama,6.0
1992,Fantasy,6.0
1992,Drama,6.3984375
1992,Fantasy,4.8984375
1992,Comedy,4.8984375
1992,Science Fiction,4.8984375
1992,Drama,6.19921875
1992,Romance,6.19921875
1992,Action,6.80078125
1992,Adventure,6.80078125
1992,Drama,6.80078125
1992,History,6.80078125
1992,Romance,6.80078125
1992,Action,6.5
1992,Crime,6.5
1992,Thriller,6.5
1992,Drama,6.3984375
1992,Thriller,6.3984375
1992,Thriller,6.8984375
1992,Drama,6.8984375
1992,Romance,6.8984375
1992,Science Fiction,5.1015625
1992,Drama,6.19921875
1992,Comedy,6.19921875
1992,Thriller,6.19921875
1992,Mystery,6.19921875
1992,Drama,6.3984375
1992,Drama,6.6015625
1992,Romance,6.6015625
1992,Drama,5.69921875
1992,Thriller,5.69921875
1992,Romance,5.69921875
1992,Adventure,5.80078125
1992,Fantasy,5.80078125
1992,Drama,5.80078125
1992,Science Fiction,5.80078125
1992,Romance,5.80078125
1992,Drama,6.1015625
1992,Romance,6.1015625
1992,Thriller,6.1015625
1992,Comedy,6.6015625
1992,Drama,6.6015625
1992,Family,6.6015625
1992,Drama,6.80078125
1992,Comedy,5.3984375
1992,Romance,5.3984375
1992,Comedy,7.0
1992,Drama,7.0
1992,Animation,5.1015625
1992,Comedy,5.1015625
1992,Fantasy,5.1015625
1992,Romance,6.69921875
1992,Crime,6.69921875
1992,Drama,6.69921875
1992,Thriller,6.69921875
1992,Fantasy,6.19921875
1992,Animation,6.19921875
1992,Science Fiction,6.19921875
1992,Family,6.19921875
1992,Drama,5.5
1992,Comedy,5.5
1992,Romance,5.5
1992,Horror,5.19921875
1992,Thriller,5.19921875
1992,Science Fiction,5.19921875
1992,Drama,6.0
1992,Horror,6.0
1992,Thriller,6.0
1992,Drama,7.3984375
1992,Adventure,5.80078125
1992,Drama,5.30078125
1992,Thriller,5.30078125
1992,Comedy,5.5
1992,Romance,5.5
1992,Crime,5.6015625
1992,Thriller,5.6015625
1992,Action,5.80078125
1992,Adventure,5.80078125
1992,Comedy,5.80078125
