release_year,director,vote_average
1974,Jack Hill ,6.0
1974,Jeff Gillen,5.0
1974,Alan Ormsby,5.0
1974,Bob Clark,7.1015625
1974,Michael Cimino,6.30078125
1974,John Waters,6.3984375
1974,Brian De Palma,7.5
1974,Joseph Sargent,7.1015625
1974,Martin Scorsese,6.30078125
1974,Michael Winner,6.80078125
1974,Alan J. Pakula,6.69921875
1974,Billy Wilder,6.3984375
1974,Larry Cohen,5.3984375
1974,John Guillermin,7.19921875
1974,H.B. Halicki,5.69921875
1974,Steve Peterson,5.69921875
1974,John Boorman,5.3984375
1974,Jules Bass,6.5
1974,"Arthur Rankin, Jr.",6.5
1974,Sam Peckinpah,6.8984375
1974,Mark Robson,6.0
1974,Robert Aldrich,6.19921875
1974,Saul Bass,6.0
1974,Ronald Neame,6.1015625
1974,David Greene,5.19921875
1974,Bob Fosse,6.6015625
1974,Jim Clark,5.8984375
1974,John Cassavetes,7.5
1974,Michael Benveniste,4.80078125
1974,Howard Ziehm,4.80078125
1974,Brian Clemens,6.0
1974,Norman Tokar,6.80078125
1974,Peter Davis,6.5
1975,MiloÅ¡ Forman,8.0
1975,Steven Spielberg,7.30078125
1975,Terry Gilliam,7.6015625
1975,Terry Jones,7.6015625
1975,Jim Sharman,7.1015625
1975,Stanley Kubrick,7.19921875
1975,Blake Edwards,6.6015625
1975,John Huston,7.19921875
1975,Just Jaeckin,5.69921875
1975,Sydney Pollack,6.80078125
1975,Don Edmonds,4.8984375
1975,L.Q. Jones,6.30078125
1975,Paul Bartel,5.8984375
1975,Woody Allen,7.1015625
1975,John Hough,6.3984375
1975,Louis Malle,6.3984375
1975,Peter Weir,6.3984375
1975,John Frankenheimer,6.0
1975,Walter Hill,5.8984375
1975,Ken Russell,6.1015625
1975,Tom Gries,6.19921875
1975,Robert Altman,6.19921875
1975,Bryan Forbes,6.5
1975,Kevin Connor,5.69921875
1975,Gene Wilder,5.80078125
1975,Sidney Lumet,7.19921875
1975,Clint Eastwood,6.19921875
1975,David Cronenberg,5.80078125
1975,Jeannot Szwarc,6.5
1975,Herbert Ross,7.0
1975,Norman Jewison,5.80078125
1975,Robert Wise,6.6015625
1975,Michelangelo Antonioni,6.80078125
1975,Hal Ashby,6.3984375
1975,John Milius,6.3984375
1975,Stuart Millar,5.6015625
1975,Jack Starrett,6.8984375
1975,Norman Tokar,6.6015625
1975,Ellen Hovde,7.19921875
1975,Muffie Meyer,7.19921875
1975,Albert Maysles,7.19921875
1975,David Maysles,7.19921875
1975,Arthur Penn,6.1015625
1975,Dan Curtis,5.80078125
1975,Jack Arnold,7.30078125
1975,Ralph Bakshi,5.5
1976,Martin Scorsese,7.80078125
1976,John G. Avildsen,7.19921875
1976,Brian De Palma,6.80078125
1976,Richard Donner,6.8984375
1976,Michael Anderson,5.8984375
1976,John Guillermin,5.8984375
1976,Alan J. Pakula,7.30078125
1976,James Fargo,6.6015625
1976,Alfred Hitchcock,6.69921875
1976,Clint Eastwood,7.1015625
1976,John Schlesinger,7.1015625
1976,Bob Rafelson,5.8984375
1976,Sidney Lumet,7.3984375
1976,John Sturges,5.69921875
1976,Robert Moore,7.30078125
1976,Arthur Hiller,7.0
1976,John Carpenter,7.0
1976,Blake Edwards,6.6015625
1976,Richard T. Heffron,5.3984375
1976,Don Siegel,6.69921875
1976,George P. Cosmatos,6.19921875
1976,John Cassavetes,6.6015625
1976,Arthur Penn,5.5
1976,Gary Nelson,6.3984375
1976,Randal Kleiser,5.8984375
1976,Nicolas Roeg,6.30078125
1976,Nicolas Gessner,6.80078125
1976,Alfred Sole,7.30078125
1976,Larry Peerce,6.0
1976,Brian De Palma,6.0
1976,Richard Lester,6.5
1976,Alan Parker,6.0
1976,Mel Brooks,6.8984375
1976,Dan Curtis,6.69921875
1976,Frank Pierson,5.69921875
1976,Jeff Lieberman,5.19921875
1976,Jack Smight,6.30078125
1976,Martin Ritt,4.8984375
1976,Paul Bartel,5.8984375
1976,Peter Clifton,7.0
1976,Joe Massot,7.0
1976,Michael Schultz,5.6015625
1976,Nico Mastorakis,4.6015625
1976,Jimmy Wang Yu,6.0
1976,Bert I. Gordon,5.6015625
1976,Michael Ritchie,6.6015625
1976,Charles B. Pierce,6.30078125
1977,George Lucas,7.8984375
1977,Lewis Gilbert,6.19921875
1977,John Lounsbery,6.6015625
1977,Wolfgang Reitherman,6.6015625
1977,Art Stevens,6.6015625
1977,Woody Allen,7.6015625
1977,Don Chaffey,6.3984375
1977,Steven Spielberg,7.0
1977,Richard Attenborough,6.3984375
1977,John Lounsbery,7.1015625
1977,Wolfgang Reitherman,7.1015625
1977,Vincent McEveety,6.3984375
1977,Sam Wanamaker,5.8984375
1977,Dick Richards,6.1015625
1977,John Badham,6.30078125
1977,Mel Brooks,6.19921875
1977,Hal Needham,6.8984375
1977,George Butler,7.0
1977,Robert Fiore,7.0
1977,Clint Eastwood,6.69921875
1977,Sam Peckinpah,6.0
1977,Martin Scorsese,5.6015625
1977,George Roy Hill,7.30078125
1977,Ridley Scott,5.8984375
1977,Fred Zinnemann,5.0
1977,Robert Wise,5.5
1977,John Boorman,4.6015625
1977,Jerry Jameson,5.69921875
1977,Terry Gilliam,5.80078125
1977,David Lynch,7.1015625
1977,John Flynn,6.30078125
1977,Moustapha Akkad,7.19921875
1977,Jules Bass,5.80078125
1977,"Arthur Rankin, Jr.",5.80078125
1977,Mike Newell,5.8984375
1977,John Frankenheimer,6.1015625
1977,Norman Tokar,7.1015625
1977,Ingmar Bergman,5.30078125
1977,J. Lee Thompson,5.6015625
1977,Michael Anderson,5.0
1977,William Friedkin,7.3984375
1977,Peter Weir,5.80078125
1977,Carl Reiner,5.6015625
1977,Robert Altman,6.1015625
1977,John 'Bud' Cardos,5.69921875
1977,Elliot Silverstein,6.19921875
1977,Ralph Bakshi,6.0
1977,James Goldstone,6.0
1977,Wes Craven,6.0
1977,Donald Cammell,5.19921875
1977,John Landis,6.19921875
1977,George A. Romero,6.30078125
1977,Peter Yates,5.69921875
1977,Bert I. Gordon,4.6015625
1977,William Girdler,5.5
1977,Michael Winner,6.30078125
1977,Herbert Ross,6.5
1977,John Cassavetes,6.19921875
1977,David Cronenberg,6.1015625
1977,Ken Wiederhorn,4.8984375
1978,Randal Kleiser,7.0
1978,Jeannot Szwarc,5.5
1978,George A. Romero,7.19921875
1978,Richard Donner,6.69921875
1978,John Carpenter,7.30078125
1978,John Landis,6.69921875
1978,Blake Edwards,6.19921875
1978,Michael Cimino,7.3984375
1978,Walter Hill,6.80078125
1978,Lou Adler,6.5
1978,Terrence Malick,7.30078125
1978,Sylvester Stallone,6.0
1978,Robert Clouse,6.3984375
1978,Steve Binder,3.19921875
1978,Louis Malle,5.8984375
1978,Alan Parker,7.5
1978,Ralph Bakshi,6.0
1978,Peter Hyams,5.8984375
1978,Colin Higgins,6.1015625
1978,Michael Crichton,6.1015625
1978,John Guillermin,6.19921875
1978,Daryl Duke,6.6015625
1978,Norman Jewison,6.69921875
1978,Guy Hamilton,6.6015625
1978,Sam Peckinpah,6.19921875
1978,Philip Kaufman,6.5
1978,Joe Dante,5.6015625
1978,Andrew V. McLaglen,5.3984375
1978,Luigi Cozzi,3.099609375
1978,Meir Zarchi,5.69921875
1978,James Fargo,6.3984375
1978,Steve Rash,7.19921875
1978,Sidney Lumet,6.1015625
1978,Richard Attenborough,6.69921875
1978,Robert Zemeckis,7.0
1978,Don Taylor,6.1015625
1978,Mike Hodges,6.1015625
1978,John Alan Schwartz,4.69921875
1978,Martin Rosen,6.80078125
1978,Jack Nicholson,5.30078125
1978,Richard A. Colla,5.80078125
1978,Alan J. Levi,5.80078125
1978,Irwin Allen,6.69921875
1978,Paul Schrader,6.6015625
1978,Warren Beatty,6.30078125
1978,Buck Henry,6.30078125
1978,Richard Franklin,6.0
1978,John Milius,5.8984375
1978,Brian De Palma,5.6015625
1978,Billy Wilder,4.8984375
1978,Irvin Kershner,6.0
1978,Franklin J. Schaffner,6.3984375
1978,Jack Gold,6.5
1978,William Girdler,5.80078125
1978,John Carpenter,5.69921875
1978,John De Bello,4.30078125
1978,Chang Cheh,7.5
1978,David Greene,6.1015625
1978,Gordon Hessler,4.30078125
1978,Norman Tokar,5.6015625
1978,Hal Ashby,5.80078125
1978,Martin Scorsese,8.0
1978,Colin Eggleston,6.1015625
1978,Hal Needham,6.0
1979,Ridley Scott,7.6015625
1979,Francis Ford Coppola,7.80078125
1979,George Miller,6.5
1979,Robert Wise,6.0
1979,Lewis Gilbert,5.69921875
1979,Terry Jones,7.5
1979,Russ Meyer,5.0
1979,Walter Hill,7.0
1979,Sylvester Stallone,6.80078125
1979,Tinto Brass,5.30078125
1979,Woody Allen,7.69921875
1979,Don Coscarelli,6.1015625
1979,MiloÅ¡ Forman,7.0
1979,Stuart Rosenberg,6.19921875
1979,Don Siegel,7.1015625
1979,Bob Fosse,6.80078125
1979,Werner Herzog,7.30078125
1979,Gary Nelson,5.80078125
1979,Hal Ashby,7.6015625
1979,Ivan Reitman,5.6015625
1979,Hal Needham,5.8984375
1979,Tobe Hooper,5.8984375
1979,David Lowell Rich,4.69921875
1979,Robert Benton,7.30078125
1979,James Bridges,6.0
1979,Carl Reiner,7.0
1979,Steven Spielberg,5.3984375
1979,Norman Jewison,6.69921875
1979,Nicholas Meyer,6.3984375
1979,Peter Yates,7.19921875
1979,Franc Roddam,7.30078125
1979,Roman Polanski,6.3984375
1979,Robert Aldrich,5.8984375
1979,Michael Crichton,6.30078125
1979,Blake Edwards,5.30078125
1979,Carroll Ballard,6.80078125
1979,Sydney Pollack,4.80078125
1979,Chuck Jones,6.0
1979,Delbert Mann,6.1015625
1979,Vincent McEveety,6.69921875
1979,Ronald Neame,4.5
1979,Alan Clarke,7.1015625
1979,Paul Schrader,6.1015625
1979,Peter Hyams,5.5
1979,Stan Dragoti,6.0
1979,David Cronenberg,6.1015625
1979,Giulio Paradisi,3.0
1979,Fred Walton,6.0
1979,Harold Becker,5.1015625
1979,Philip Kaufman,7.5
1979,Jonathan Kaplan,7.1015625
1979,David Schmoeller,6.8984375
1979,Allan Arkush,6.19921875
1979,Martin Ritt,5.80078125
1979,John Badham,6.1015625
1979,Franco Zeffirelli,7.1015625
1980,Irvin Kershner,8.0
1980,Stanley Kubrick,7.8984375
1980,Jim Abrahams,7.0
1980,David Zucker,7.0
1980,Jerry Zucker,7.0
1980,John Landis,7.30078125
1980,Randal Kleiser,5.80078125
1980,Martin Scorsese,7.3984375
1980,Richard Lester,6.30078125
1980,Sean S. Cunningham,6.3984375
1980,Alan Parker,5.80078125
1980,Mike Hodges,5.80078125
1980,David Lynch,7.6015625
1980,Tommy Chong,6.30078125
1980,Hal Needham,5.0
1980,Howard Zieff,6.19921875
1980,Jamie Uys,7.19921875
1980,John Carpenter,6.19921875
1980,Jack Gold,6.5
1980,Harold Ramis,6.5
1980,Brian De Palma,6.69921875
1980,Robert Zemeckis,5.80078125
1980,Dario Argento,6.19921875
1980,Sidney Poitier,6.69921875
1980,Clint Eastwood,4.8984375
1980,Michael Cimino,6.0
1980,Roger Spottiswoode,5.3984375
1980,Don Taylor,5.69921875
1980,Jim Jarmusch,6.19921875
1980,Jeannot Szwarc,6.5
1980,Robert Altman,5.3984375
1980,Vincent McEveety,5.8984375
1980,Buddy Van Horn,5.8984375
1980,John Mackenzie,7.1015625
1980,John Irvin,5.0
1980,Ken Russell,6.0
1980,James Bridges,6.5
1980,James Glickenhaus,5.80078125
1980,Guy Hamilton,5.8984375
1980,Samuel Fuller,6.3984375
1980,Paul Schrader,5.80078125
1980,William Friedkin,5.69921875
1980,Lewis Teague,5.1015625
1980,Colin Higgins,6.3984375
1980,Louis Malle,6.6015625
1980,Robert Redford,6.80078125
1980,Woody Allen,6.30078125
1980,William Wiard,5.19921875
1980,Tony Bill,5.8984375
1980,Nicolas Roeg,5.80078125
1980,Stanley Donen,4.8984375
1980,Robert Houston,6.80078125
1980,Paul Lynch,6.3984375
1980,Jerry London,6.19921875
1980,Bruce Beresford,5.8984375
1980,Stuart Rosenberg,6.8984375
1980,William Peter Blatty,6.30078125
1980,Jimmy T. Murakami,6.0
1980,Jay Sandrich,5.8984375
1980,Michael Apted,7.1015625
1980,Robert Greenwald,5.30078125
1980,Walter Hill,6.0
1980,William Lustig,5.69921875
1980,Barbara Peeters,6.30078125
1980,John Hough,6.30078125
1980,Buzz Kulik,6.19921875
1980,Art Linson,5.5
1980,Alvin Rakoff,5.69921875
1980,Eric Karson,3.599609375
1980,Adrian Lyne,5.3984375
1980,Peter Medak,6.30078125
1980,Mike Newell,6.0
1980,John Cassavetes,6.69921875
1980,Richard Rush,6.5
1980,Kevin Connor,5.8984375
1981,Steven Spielberg,7.5
1981,Alan Myerson,6.1015625
1981,John Glen,6.0
1981,Ted Berman,6.8984375
1981,Art Stevens,6.8984375
1981,Richard Rich,6.8984375
1981,George Miller,7.1015625
1981,Mel Brooks,6.30078125
1981,John Landis,7.0
1981,Gerald Potterton,6.30078125
1981,Sam Raimi,7.19921875
1981,John Carpenter,6.5
1981,John Boorman,6.5
1981,Mark Rydell,6.6015625
1981,Hugh Hudson,6.6015625
1981,Steve Miner,6.19921875
1981,Walter Hill,5.80078125
1981,Peter Weir,7.0
1981,Rick Rosenthal,6.3984375
1981,Bob Rafelson,6.30078125
1981,Steve Gordon,6.3984375
1981,Richard Franklin,5.80078125
1981,Franco Zeffirelli,5.5
1981,Bob Clark,6.0
1981,Warren Beatty,6.5
1981,Hal Needham,6.30078125
1981,Sydney Pollack,6.80078125
1981,Terry Gilliam,6.1015625
1981,David Cronenberg,6.19921875
1981,John Huston,6.5
1981,Michael Mann,7.0
1981,James Cameron,4.80078125
1981,Ivan Reitman,6.5
1981,Peter Hyams,5.69921875
1981,Graham Baker,5.69921875
1981,Gary Sherman,5.8984375
1981,Brian De Palma,7.3984375
1981,Saul Swimmer,8.5
1981,Peter R. Hunt,5.0
1981,Claude Miller,6.8984375
1981,MiloÅ¡ Forman,6.0
1981,Matthew Robbins,6.69921875
1981,Tommy Chong,6.69921875
1981,Karel Reisz,6.69921875
1981,Joe Dante,6.30078125
1981,Bruce Malmuth,6.6015625
1981,Louis Malle,7.6015625
1981,Harold Becker,6.30078125
1981,Abel Ferrara,5.5
1981,Richard Marquand,5.8984375
1981,Umberto Lenzi,4.80078125
1981,Desmond Davis,6.69921875
1981,Jim Henson,6.80078125
1981,Ivan Passer,5.5
1981,Burt Reynolds,5.8984375
1981,Mickey Rose,4.80078125
1981,Michael Ritchie,4.80078125
1981,Bruce D. Clark,5.1015625
1981,Charles Jarrott,6.1015625
1981,John Irvin,5.69921875
1981,Tony Maylam,5.8984375
1981,J. Lee Thompson,5.80078125
1981,Tobe Hooper,6.0
1981,Carlo Verdone,6.6015625
1981,Michael Crichton,4.19921875
1981,Carl Gottlieb,5.8984375
1981,Tom DeSimone,5.8984375
1981,George Mihalka,6.3984375
1981,Frank Perry,6.0
1981,Michael Wadleigh,5.6015625
1981,John G. Avildsen,4.3984375
1981,Frank De Felitta,4.6015625
1981,Ralph Bakshi,6.3984375
1981,Penelope Spheeris,7.19921875
1981,Bill Forsyth,6.19921875
1981,Ed Hunt,6.0
1981,Joel Schumacher,4.69921875
1981,Michael Apted,4.5
1981,Joseph Zito,6.0
1981,Menahem Golan,5.5
1981,Sidney Lumet,6.6015625
1982,Ridley Scott,7.69921875
1982,Steven Spielberg,7.19921875
1982,John Carpenter,7.5
1982,Ted Kotcheff,7.0
1982,Paul Schrader,6.0
1982,Steven Lisberger,6.6015625
1982,Sylvester Stallone,6.5
1982,Tobe Hooper,6.80078125
1982,John Milius,6.5
1982,Walter Hill,6.1015625
1982,Nicholas Meyer,7.0
1982,Amy Heckerling,6.8984375
1982,Guy Hamilton,6.3984375
1982,Jim Henson,7.30078125
1982,Frank Oz,7.30078125
1982,Alan Parker,7.3984375
1982,Richard Attenborough,7.1015625
1982,Sydney Pollack,6.69921875
1982,Ken Finkleman,5.69921875
1982,Martin Scorsese,7.19921875
1982,Ron Howard,6.3984375
1982,Blake Edwards,5.69921875
1982,Carl Reiner,6.1015625
1982,Wes Craven,5.19921875
1982,Don Bluth,7.30078125
1982,Dianne Jackson,7.1015625
1982,Jimmy T. Murakami,7.1015625
1982,Jules Bass,6.69921875
1982,"Arthur Rankin, Jr.",6.69921875
1982,Taylor Hackford,6.3984375
1982,Dario Argento,6.0
1982,Alan J. Pakula,7.1015625
1982,Woody Allen,5.8984375
1982,Patricia Birch,5.30078125
1982,George A. Romero,6.69921875
1982,John Huston,6.19921875
1982,Godfrey Reggio,7.1015625
1982,Costa-Gavras,7.1015625
1982,Tim Burton,7.8984375
1982,George Roy Hill,5.8984375
1982,Albert Pyun,6.19921875
1982,Sidney J. Furie,6.1015625
1982,Clint Eastwood,5.19921875
1982,Peter Weir,6.69921875
1982,Richard Donner,5.6015625
1982,Steve Miner,5.69921875
1982,Mark L. Lester,6.3984375
1982,Tommy Lee Wallace,4.69921875
1982,Sidney Lumet,7.0
1982,Boaz Davidson,6.6015625
1982,Blake Edwards,6.5
1982,Clint Eastwood,5.1015625
1982,Tony Richardson,5.30078125
1982,Michael Miller,4.6015625
1982,Damiano Damiani,5.69921875
1982,Colin Higgins,6.30078125
1982,Robert J. Rosenthal,5.6015625
1982,Sidney Lumet,6.1015625
1982,Werner Herzog,7.19921875
1982,Michael Winner,5.6015625
1982,Don Coscarelli,6.19921875
1982,Terry Hughes,6.19921875
1982,Ian MacNaughton,6.19921875
1982,Jules Bass,7.0
1982,"Arthur Rankin, Jr.",7.0
1982,Juan Piquer SimÃ³n,5.5
1982,George T. Miller,6.19921875
1982,Samuel Fuller,5.69921875
1982,Larry Cohen,4.69921875
1982,Martin Rosen,7.5
1982,Peter Greenaway,6.0
1982,Chang Cheh,7.1015625
1982,Brian Trenchard-Smith,5.30078125
1982,Slava Tsukerman,5.0
1982,Frank Henenlotter,5.80078125
1982,Richard Benjamin,6.69921875
1982,Hal Needham,3.0
1982,Barry Levinson,6.8984375
1982,Amy Holden Jones,6.0
1982,Clive Donner,6.0
1982,Allan Holzman,5.0
1982,Randal Kleiser,5.3984375
1982,Alan Clarke,5.80078125
1982,Joe Giannone,5.5
1982,Eldar Ryazanov,6.0
1983,Richard Marquand,7.80078125
1983,Brian De Palma,7.80078125
1983,Irvin Kershner,5.80078125
1983,John Glen,5.8984375
1983,Bob Clark,7.1015625
1983,Richard Lester,4.69921875
1983,John Landis,6.8984375
1983,John Badham,6.80078125
1983,Harold Ramis,6.8984375
1983,Joe Alves,4.19921875
1983,Terry Jones,6.8984375
1983,Terry Gilliam,6.8984375
1983,James L. Brooks,6.30078125
1983,Noel Black,4.5
1983,Clint Eastwood,6.6015625
1983,Paul Brickman,6.30078125
1983,Philip Kaufman,7.19921875
1983,Jim McBride,5.80078125
1983,Mel Damski,5.8984375
1983,Burny Mattinson,7.3984375
1983,Tommy Chong,5.30078125
1983,Tony Scott,6.5
1983,John Carpenter,6.3984375
1983,Francis Ford Coppola,6.80078125
1983,Bob Clark,4.8984375
1983,Roger Spottiswoode,7.19921875
1983,Carl Reiner,5.8984375
1983,Nicholas Meyer,6.69921875
1983,Lewis Teague,5.80078125
1983,Barbra Streisand,6.19921875
1983,John Badham,5.80078125
1983,David Cronenberg,6.5
1983,Martha Coolidge,5.8984375
1983,Michael Chapman,5.30078125
1983,Woody Allen,7.1015625
1983,Michael Apted,6.19921875
1983,Adrian Lyne,6.1015625
1983,Mike Nichols,6.19921875
1983,Blake Edwards,4.30078125
1983,Dick Lowry,4.80078125
1983,Richard Fleischer,3.900390625
1983,John Landis,6.0
1983,Steven Spielberg,6.0
1983,George Miller,6.0
1983,Joe Dante,6.0
1983,Alan Johnson,7.19921875
1983,Lewis Gilbert,5.19921875
1983,Peter Yates,5.80078125
1983,Francis Ford Coppola,6.30078125
1983,Sylvester Stallone,4.80078125
1983,Steve Carver,5.19921875
1983,Lawrence Kasdan,6.30078125
1983,Richard Franklin,6.0
1983,Curtis Hanson,4.5
1983,Kenneth Johnson,6.5
1983,David Cronenberg,6.80078125
1983,John Herzfeld,4.80078125
1983,Sam Peckinpah,6.1015625
1983,James Sbardellati,3.80078125
1983,Bill Forsyth,7.30078125
1983,Carroll Ballard,6.1015625
1983,Ralph Bakshi,6.1015625
1983,Clive A. Smith,6.1015625
1983,Peter Hyams,5.1015625
1983,Rick Rosenthal,6.19921875
1983,Douglas Trumbull,6.19921875
1983,Lewis John Carlino,6.3984375
1983,Rick Moranis,5.69921875
1983,Dave Thomas,5.69921875
1983,Michael Mann,5.30078125
1983,Martin Davidson,6.8984375
1983,Stan Dragoti,6.1015625
1983,Brian Trenchard-Smith,7.0
1983,Jack Clayton,6.30078125
1983,Robert Hiltzik,6.30078125
1983,Mike Leigh,5.5
1983,Mark Rosman,5.5
1983,Charles Band,2.69921875
1983,Luigi Cozzi,3.099609375
1983,Ted Kotcheff,6.1015625
1983,Bruce Gowers,7.30078125
1983,Lamont Johnson,5.1015625
1984,James Cameron,7.1015625
1984,Steven Spielberg,6.8984375
1984,Ivan Reitman,7.19921875
1984,Joe Dante,6.80078125
1984,Wolfgang Petersen,6.80078125
1984,Martin Brest,6.5
1984,Sergio Leone,7.8984375
1984,MiloÅ¡ Forman,7.5
1984,John G. Avildsen,6.69921875
1984,Wes Craven,7.1015625
1984,Richard Fleischer,5.8984375
1984,Peter Hyams,6.3984375
1984,David Lynch,6.5
1984,Robert Zemeckis,6.30078125
1984,Hugh Wilson,6.30078125
1984,John Milius,6.5
1984,Leonard Nimoy,6.1015625
1984,Paul Mazursky,6.0
1984,Herbert Ross,6.0
1984,Joseph Zito,5.69921875
1984,Alex Cox,6.30078125
1984,Michael Radford,6.5
1984,Jeannot Szwarc,4.0
1984,John Carpenter,6.30078125
1984,Neal Israel,5.8984375
1984,Rob Reiner,7.5
1984,Richard Tuggle,6.0
1984,Tommy Chong,4.3984375
1984,John Hughes,6.69921875
1984,Roland JoffÃ©,7.19921875
1984,Thom Eberhardt,5.69921875
1984,Gene Wilder,6.0
1984,John Korty,5.80078125
1984,Nick Castle,6.1015625
1984,Clive Donner,6.6015625
1984,John Guillermin,4.80078125
1984,Joel Coen,7.0
1984,Ron Howard,6.1015625
1984,Wim Wenders,7.3984375
1984,Brian De Palma,6.1015625
1984,W.D. Richter,6.19921875
1984,Richard Benjamin,5.19921875
1984,Joseph Ruben,5.80078125
1984,Roger Donaldson,6.0
1984,Francis Ford Coppola,6.1015625
1984,Charles Band,5.6015625
1984,Frank Oz,6.1015625
1984,Jim Abrahams,6.80078125
1984,David Zucker,6.80078125
1984,Jerry Zucker,6.80078125
1984,Taylor Hackford,5.3984375
1984,Stanley Donen,6.1015625
1984,Hugh Hudson,6.19921875
1984,Alan Parker,6.80078125
1984,Albert Magnoli,6.8984375
1984,Ulu Grosbard,6.0
1984,Joseph Zito,5.1015625
1984,Carl Reiner,6.19921875
1984,Barry Levinson,6.80078125
1984,Jeff Kanew,6.6015625
1984,Fritz Kiersch,5.6015625
1984,Tim Burton,6.6015625
1984,Lloyd Kaufman,6.19921875
1984,Michael Herz,6.19921875
1984,Wes Craven,4.1015625
1984,David Lean,6.69921875
1984,Walter Hill,6.69921875
1984,Jonathan Demme,8.3984375
1984,Danny Steinmann,6.19921875
1984,Richard Franklin,6.1015625
1984,Amy Heckerling,6.5
1984,Hal Needham,5.6015625
1984,Joel Silberg,5.5
1984,Bob Clark,5.30078125
1984,Ken Russell,6.30078125
1984,Sam Firstenberg,5.6015625
1984,Charles E. Sellier Jr.,4.8984375
1984,Penelope Spheeris,5.8984375
1984,Peter Markle,4.3984375
1984,Stewart Raffill,5.80078125
1984,Marvin J. Chomsky,6.0
1984,Norman Jewison,5.6015625
1984,Mark L. Lester,5.8984375
1984,John Derek,4.5
1984,Bruno Mattei,4.3984375
1984,Claudio Fragasso,4.3984375
1984,Michael Crichton,4.69921875
1984,Douglas Cheek,4.5
1984,Luca Bercovici,3.599609375
1984,Robert Benton,5.69921875
1984,Willard Huyck,3.80078125
1984,Stuart Rosenberg,5.8984375
1984,Stewart Raffill,5.0
1984,Russell Mulcahy,5.6015625
1984,Arthur Hiller,6.19921875
1984,Woody Allen,6.6015625
1984,Just Jaeckin,3.900390625
1984,Sam Firstenberg,4.80078125
1984,Stan Lathan,6.5
1984,Steve Barron,5.6015625
1984,Stephen Frears,6.30078125
1984,John Huston,6.3984375
1984,Neil Jordan,6.6015625
1985,Robert Zemeckis,7.80078125
1985,John Hughes,7.6015625
1985,Richard Donner,6.6015625
1985,George Miller,5.80078125
1985,George Ogilvie,5.80078125
1985,John Glen,5.80078125
1985,Ridley Scott,6.30078125
1985,Richard Donner,7.19921875
1985,Jack Sholder,5.69921875
1985,George P. Cosmatos,6.19921875
1985,Sydney Pollack,6.69921875
1985,Sylvester Stallone,6.6015625
1985,Terry Gilliam,7.3984375
1985,Ted Berman,6.19921875
1985,Richard Rich,6.19921875
1985,Steven Spielberg,7.5
1985,Mark L. Lester,6.30078125
1985,J. Lee Thompson,4.8984375
1985,Dan O'Bannon,7.1015625
1985,Peter Weir,6.69921875
1985,John Boorman,7.3984375
1985,Ron Howard,6.5
1985,Simon Wincer,6.1015625
1985,Tom Holland,6.80078125
1985,Amy Heckerling,5.8984375
1985,Jerry Paris,5.3984375
1985,Richard Fleischer,5.19921875
1985,George A. Romero,6.69921875
1985,Jonathan Lynn,7.1015625
1985,Danny Steinmann,5.19921875
1985,Jeannot Szwarc,5.8984375
1985,Andrew Davis,6.1015625
1985,Geoff Murphy,6.3984375
1985,Sam Firstenberg,5.80078125
1985,Michael Ritchie,6.69921875
1985,John Hughes,6.30078125
1985,Clint Eastwood,6.80078125
1985,Woody Allen,7.0
1985,Peter Bogdanovich,7.1015625
1985,Dario Argento,6.6015625
1985,Lewis Teague,6.1015625
1985,Tobe Hooper,5.80078125
1985,Stuart Gordon,6.8984375
1985,James Komack,4.3984375
1985,Stan Dragoti,5.19921875
1985,Martha Coolidge,6.80078125
1985,Rob Reiner,6.5
1985,John Landis,5.80078125
1985,Michael Winner,5.3984375
1985,George Bowers,5.80078125
1985,Martin Scorsese,7.0
1985,Tim Burton,6.5
1985,John Huston,6.30078125
1985,Savage Steve Holland,6.8984375
1985,Volker SchlÃ¶ndorff,5.6015625
1985,Jim Wheat,5.30078125
1985,Ken Wheat,5.30078125
1985,Richard Attenborough,6.6015625
1985,Lewis Teague,6.0
1985,Walter Hill,6.5
1985,Joseph Zito,4.5
1985,Wolfgang Petersen,6.69921875
1985,Lawrence Kasdan,7.1015625
1985,James Glickenhaus,5.6015625
1985,Rod Daniel,6.30078125
1985,Hector Babenco,5.5
1985,Daniel Attias,5.6015625
1985,Joel Schumacher,5.69921875
1985,Kevin Reynolds,6.6015625
1985,Sam Raimi,5.3984375
1985,Jeff Kanew,6.3984375
1985,Rafal Zielinski,5.30078125
1985,Barry Levinson,6.3984375
1985,Susan Seidelman,6.19921875
1985,Carl Reiner,7.1015625
1985,Paul Verhoeven,5.6015625
1985,Mel Damski,6.19921875
1985,Andrei Konchalovsky,6.6015625
1985,Jeremy Kagan,6.19921875
1985,Nicholas Meyer,5.1015625
1985,John Schlesinger,6.30078125
1985,Taylor Hackford,5.80078125
1985,Walter Murch,6.0
1985,Rudy De Luca,4.3984375
1985,Jonathan R. Betuel,5.6015625
1985,Richard Marquand,6.6015625
1985,Paul Schrader,6.30078125
1985,Philippe Mora,4.69921875
1985,Guy Hamilton,5.80078125
1985,Howard Storm,5.5
1985,John Badham,5.30078125
1985,Kevin Sullivan,7.8984375
1985,William Friedkin,6.80078125
1985,Michael Schultz,6.80078125
1985,Larry Cohen,5.69921875
1985,Alan Metter,5.80078125
1985,Joe Dante,6.1015625
1985,Claude Lanzmann,8.296875
